CIP7;CIP13;EAN13;Laboratoire;Gamme;Libellé;TVA;Prix A HT;Remise1;Colisage;QteMin
7913382;3401079133823;5000223507176;Smith & Nephew SAS;Allevyn;ALLEVYN NON ADH Pans hydrocel 21,5x21,5cm 10S;0.2;65.64;0.08;6;1
9538439;3401095384391;5000223464004;Smith & Nephew SAS;Allevyn;ALLEVYN GENT BORD Pans hydroc 17,5x17,5cm 10;0.2;41.64;0.08;8;1
9799140;3401097991405;5000223475598;Smith & Nephew SAS;Allevyn;ALLEVYN GENT B LI Pans hyd ad sili 15x15cm 10;0.2;29.29;0.08;6;1
9799157;3401097991573;;Smith & Nephew SAS;Allevyn;ALLEVYN GENT B LI Pans hyd ad si 5,5x12cm 10;0.2;8.72;0.08;6;1
9799163;3401097991634;;Smith & Nephew SAS;Allevyn;ALLEVYN GENT B LI Pans hyd ad silic 8x8cm 10;0.2;8.72;0.08;6;1
9799186;3401097991863;5000223475567;Smith & Nephew SAS;Allevyn;ALLEVYN GENT B LI Pans hydl ad sili 8x15cm 10;0.2;16.1;0.08;6;1
9799192;3401097991924;5000223475505;Smith & Nephew SAS;Allevyn;ALLEVYN GENT B LI Pans hyd ad sili 10x10cm 10;0.2;13.83;0.08;6;1
9851828;3401098518281;5000223476199;Smith & Nephew SAS;Allevyn;ALLEVYN GENT BORD Pans hydroce abs 10x20cm 10;0.2;28.62;0.08;6;1
9981407;3401099814078;5000223476519;Smith & Nephew SAS;Allevyn;ALLEVYN GENTL B M Pans hydroce 17,1x17,9cm 10;0.2;35.12;0.08;6;1
;;6941094060447;Smith & Nephew SAS;Duramax;DURAMAX S Pans hydroc sup abs 10x10cm B/10;0.2;14.9;0.08;40;1
;;6941094060553;Smith & Nephew SAS;Duramax;DURAMAX S Pans hydroc sup abs 20x25cm B/10;0.2;60.67;0.08;16;1
;;6941094060744;Smith & Nephew SAS;Duramax;DURAMAX S Pans hydroc sup abs 15x20cm B/10;0.2;42.06;0.08;20;1
;;6941094060799;Smith & Nephew SAS;Duramax;DURAMAX S Pans hydroc sup abs 20x40cm B/10;0.2;76.77;0.08;10;1
;;6941094060805;Smith & Nephew SAS;Duramax;DURAMAX S Pans hydroc sup abs 20x20cm B/10;0.2;54.39;0.08;20;1
;;6942327015029;Smith & Nephew SAS;Duramax;DURAMAX N Pans hydrocellulaire super absorbant 20x25cm B/10;0.2;60.67;0.08;16;1
;;6942327046245;Smith & Nephew SAS;Duramax;DURAMAX N Pans hydrocellulaire super absorbant 10x10cm B/10;0.2;14.9;0.08;40;1
;;6942327050150;Smith & Nephew SAS;Duramax;DURAMAX N Pans hydrocellulaire super absorbant 20x20cm B/10;0.2;54.39;0.08;20;1
;;6942327065468;Smith & Nephew SAS;Duramax;DURAMAX N Pans hydrocellulaire super absorbant 15x20cm B/10;0.2;42.06;0.08;20;1
;;6942327078253;Smith & Nephew SAS;Duramax;DURAMAX N Pans hydrocellulaire super absorbant 20x40cm B/10;0.2;76.77;0.08;10;1
6441260;3401064412605;5000223074043;Smith & Nephew SAS;Jelonet;JELONET Pans gras 10x10cm B/10;0.2;8.45;0.08;12;1
6441277;3401064412773;5000223074593;Smith & Nephew SAS;Jelonet;JELONET Pans gras 10x40cm B/10;0.2;32.44;0.08;6;1
7050490;3401570504900;3331300097009;Sofibel - Stérimar;Finger Bob;FINGER BOB Dgtier fil tub Ad/Enf blc B/6;0.2;5.64;0.3;0;1
7050509;3401570505099;3331300097108;Sofibel - Stérimar;Finger Bob;FINGER BOB Dgtier fil tub Ad/Enf coul B/6;0.2;5.64;0.3;0;1
4243030;3401042430300;3331300000825;Sofibel - Stérimar;Non renseigné;DELABARRE Gel ging doul pouss dent T/20g;0.2;6.56;0.3;12;6
;;3331300099881;Sofibel - Stérimar;Replens;REPLENS Gel vaginal hydratant T/35g;0.2;10.68;0.23;6;1
9538422;3401095384223;;Sofibel - Stérimar;Replens;REPLENS Gel vag hydrat 8Unid/2,5g;0.2;15.12;0.23;14;1
;;3331300097092;Sofibel - Stérimar;Sterimar;STERIMAR S nas 2Fl pulv/100ml;0.2;12.32;0.3;12;1
;;3331300097122;Sofibel - Stérimar;Sterimar;STERIMAR HYPERTON S nas nez bouché Ad 2/100ml;0.2;15.43;0.3;12;1
2945124;;3331300097788;Sofibel - Stérimar;Sterimar;STERIMAR STOP&PROT S nas nez inf t bouch 20ml;0.2;10.93;0.3;24;1
2945147;;3331300097795;Sofibel - Stérimar;Sterimar;STERIMAR STOP&PROT S nas nez sec irrité 20ml;0.2;10.93;0.3;24;1
4664642;3401046646424;3331300097245;Sofibel - Stérimar;Sterimar;STERIMAR HYPERTON S nas nez bouché Fl p/100ml;0.2;8.77;0.3;48;1
7091856;3401070918566;3331300097214;Sofibel - Stérimar;Sterimar;STERIMAR S nas Fl pulv/100ml;0.2;7;0.3;48;1
7362628;3401573626289;3331300097269;Sofibel - Stérimar;Sterimar;STERIMAR MN S nas Fl pulv/50ml;0.2;7.15;0.3;24;1
7464180;3401074641804;3331300097252;Sofibel - Stérimar;Sterimar;STERIMAR MN S nas Fl pulv/100ml;0.2;10.83;0.3;48;1
7464197;3401074641972;3331300097276;Sofibel - Stérimar;Sterimar;STERIMAR CU S nas Fl pulv/100ml;0.2;10.83;0.3;48;1
7688376;3401076883769;3331300097399;Sofibel - Stérimar;Sterimar;STERIMAR S S nas Fl pulv/50ml;0.2;7.15;0.3;24;1
8148972;;3331300097771;Sofibel - Stérimar;Sterimar;STERIMAR STOP&PROT S nas nez allergique 20ml;0.2;10.93;0.3;24;1
9556667;3401595566679;3331300097450;Sofibel - Stérimar;Sterimar;STERIMAR HYPERTON S nas nez bouch Enf+3 100ml;0.2;8.74;0.3;48;1
9629975;3401596299750;3331300097023;Sofibel - Stérimar;Sterimar;STERIMAR BEBE S nas Fl pulv/100ml;0.2;7.18;0.3;48;1
;;0073950336697;Sofibel - Stérimar;WATER-PIK;WATER-PIK HYDROPUL SANS FIL ULTRA + COUNTER WF-150;0.2;107.63;0.32;4;1
;;5900516603670;Soineo;Bella Baby Happy;BELLA BABY HAPPY Cche pant BB junior T4 8à14kg S/44;0.2;27.44;0.45;5;1
;;5900516603687;Soineo;Bella Baby Happy;BELLA BABY HAPPY Cche pant BB maxi T5 11à18kg S/40;0.2;27.44;0.45;5;1
;;5900516605339;Soineo;Bella Baby Happy;BELLA BABY HAPPY Couche bébé newborn T1 2à5kg Sach/42;0.2;12.88;0.45;8;1
;;5900516605407;Soineo;Bella Baby Happy;BELLA BABY HAPPY Couche bébé T3 5à9kg Sach/70;0.2;26.89;0.45;4;1
;;5900516605445;Soineo;Bella Baby Happy;BELLA BABY HAPPY Couche bébé maxi T4 8à14kg Sach/62;0.2;26.01;0.45;5;1
;;5900516605520;Soineo;Bella Baby Happy;BELLA BABY HAPPY Couche bébé junior T5 11à18kg Sach/52;0.2;24.84;0.45;6;1
;;5900516695477;Soineo;Bella Mama;BELLA MAMA Slip maternité M Sach/2;0.2;2.94;0.4;50;1
;;5900516695484;Soineo;Bella Mama;BELLA MAMA Slip maternité XL Sach/2;0.2;2.94;0.4;50;1
6015626;;5900516601270;Soineo;Bella Mama;BELLA MAMA Serv jet hyg post-accouch Sach/10;0.055;3.38;0.4;12;1
;;3665728015742;Soineo;Non renseigné;SOINEO Mouchoir B/70;0.2;2.97;0.4;20;1
;;3665728019672;Soineo;Non renseigné;MASQUE SOINEO Chir Type IIR Bte/10;0.2;7.2;0.94;1;1
;;3665728019689;Soineo;Non renseigné;MASQUE SOINEO Chirurgical Type IIR B/50;0.2;36;0.95;20;1
;;5900516695514;Soineo;Seni;SENI CONTROL PLUS Protection feminine B/15;0.2;5.96;0.4;16;1
;;5900516695897;Soineo;Seni;SENI ACTIVE Slip élast absorb M B/10;0.2;12.91;0.4;8;1
;;5900516695903;Soineo;Seni;SENI ACTIVE Slip élast absorb L B/10;0.2;14.51;0.4;8;1
;;5900516696283;Soineo;Seni;SENI ACTIVE Slip élast absorb XL B/10;0.2;16.09;0.4;8;1
;;5900516696481;Soineo;Seni;SENI CLASSIC TRIO Slip Change complet M B/30;0.2;34.84;0.4;3;3
;;5900516802325;Soineo;Seni;SENI MAN PROTEC HOM 5 GTTES /15;0.2;8.44;0.4;9;1
;;5900516803582;Soineo;Seni;SENI SUPER PLUS Change complet M Sac/30;0.2;34.02;0.4;3;1
;;5900516803605;Soineo;Seni;SENI SUPER PLUS Change complet L Sac/30;0.2;40.9;0.4;3;1
4794356;3401547943565;5900516692186;Soineo;Seni;SENI ACTIVE PLUS Slip élast absorb lge B/10;0.2;19.33;0.4;8;1
4794362;3401547943626;5900516692193;Soineo;Seni;SENI ACTIVE PLUS Slip élast absorb ex lrge 10;0.2;20.88;0.4;8;1
7303264;3401573032646;5900516692315;Soineo;Seni;SENI SOFT BASIC Alèze 60x90cm Sac/30;0.2;16.47;0.4;4;1
;;3665728015360;Soineo;Soineo Bandes & Adhésifs;SOINEO Sparadrap 2,5cmx9,14m dévidoir;0.2;1.2;0.4;12;1
;;3665728015377;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde de fixation 5cmx10m B/1;0.2;3.51;0.4;6;1
;;3665728015384;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde de fixation 10cmx10m B/1;0.2;5.6;0.4;6;1
;;4004221010271;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde de contention chair 7cmx3m;0.2;6.66;0.4;1;1
;;4004221010301;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde de contention blanc 7cmx3m;0.2;6.66;0.4;10;1
;;4004221010332;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde de contention chair 10cmx3,5m;0.2;8.72;0.4;1;1
;;4004221010363;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde de contention blanc 10cmx3,5m;0.2;8.72;0.4;1;1
;;8428012300000;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde strap 3cmx2,5m;0.2;4.63;0.4;24;1
;;8428012300017;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde strap 6cmx2,5m;0.2;5.87;0.4;18;1
;;8428012300222;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde strap 8cmx2,5m;0.2;7.57;0.4;12;1
;;8428012300239;Soineo;Soineo Bandes & Adhésifs;SOINEO Bde strap 10cmx2,5m;0.2;8.72;0.4;9;1
;;3665728015162;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde extensible sous cellophane 5cmx4m;0.2;0.25;0.32;20;1
;;3665728015179;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde extensible sous cellophane 7cmx4m;0.2;0.35;0.32;20;1
;;3665728015186;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde extensible sous cellophane 10cmx4m;0.2;0.45;0.32;20;1
;;3665728015193;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde extensible sous cellophane 15cmx4m;0.2;0.74;0.32;10;1
;;3665728015209;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde extensible sous cellophane 20cmx4m;0.2;0.94;0.32;10;1
;;3665728015230;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde de crèpe 5cmx4m;0.2;0.68;0.32;10;1
;;3665728015247;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde de crèpe 7cmx4m;0.2;0.8;0.32;10;1
;;3665728015254;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde de crèpe 10cmx4m;0.2;1.36;0.32;120;1
;;3665728015261;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde de crèpe 15cmx4m;0.2;1.74;0.32;80;1
;;3665728016138;Soineo;Soineo Bandes de crêpes & Extensibles;SOINEO Bde de crèpe 20cmx5m;0.2;2.66;0.32;50;1
;;3665728016855;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire mince 5x5cm B/10;0.2;5.26;0.4;6;1
;;3665728016862;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire mince 6x12cm B/10;0.2;12.48;0.4;6;1
;;3665728016879;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire mince 10x10cm B/10;0.2;19.82;0.4;6;1
;;3665728016886;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire mince 9x15cm B/10;0.2;23.07;0.4;6;1
;;3665728016893;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire mince 10x20cm B/10;0.2;38.45;0.4;6;1
;;3665728016909;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire 7,5x8,5cm B/10;0.2;11.96;0.4;6;1
;;3665728016916;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire 10x10cm B/10;0.2;19;0.4;6;1
;;3665728016923;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire 12,5x12,5cm B/10;0.2;29.84;0.4;6;1
;;3665728016930;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire 10x20cm B/10;0.2;37.8;0.4;6;1
;;3665728016947;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire 14x15cm B/10;0.2;37.8;0.4;6;1
;;3665728016954;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire 17,5x17,5cm B/10;0.2;52.2;0.4;6;1
;;3665728016961;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire 10x30cm B/10;0.2;60.4;0.4;6;1
;;3665728016978;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire ovale 7.8x10cm B/10;0.2;11.96;0.4;6;1
;;3665728016985;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire ovale 10.8x14cm B/10;0.2;21.9;0.4;6;1
;;3665728016992;Soineo;Soineo Border Pansements;SOINEO BORDER Pans hydrocellulaire ovale 15x19cm B/10;0.2;39.96;0.4;6;1
;;3665728015001;Soineo;Soineo Compresses & Cotons;SOINEO Coton hydrophile 100gr;0.2;1.63;0.4;24;1
;;3665728015018;Soineo;Soineo Compresses & Cotons;SOINEO Compr stérile gaze 7,5x7,5cm 10Sach/2;0.2;0.9;0.4;40;1
;;3665728015025;Soineo;Soineo Compresses & Cotons;SOINEO Compr stérile gaze 7,5x7,5cm 25Sach/2;0.2;1.8;0.4;18;1
;;3665728015032;Soineo;Soineo Compresses & Cotons;SOINEO Compr stérile gaze 7,5x7,5cm 50Sach/2;0.2;3.1;0.4;12;1
;;3665728015049;Soineo;Soineo Compresses & Cotons;SOINEO Compr stérile gaze 10x10cm 10Sach/2;0.2;1.22;0.4;40;1
;;3665728015056;Soineo;Soineo Compresses & Cotons;SOINEO Compr stérile gaze 10x10cm 25Sach/2;0.2;2.45;0.4;18;1
;;3665728015063;Soineo;Soineo Compresses & Cotons;SOINEO Compr stérile gaze 10x10cm 50Sach/2;0.2;4.16;0.4;12;1
;;3665728015070;Soineo;Soineo Compresses & Cotons;SOINEO Compr st n tiss 7,5x7,5 10Sach/2;0.2;0.66;0.4;40;1
;;3665728015087;Soineo;Soineo Compresses & Cotons;SOINEO Compr st n tiss 7,5x7,5 25Sach/2;0.2;1.65;0.4;18;1
;;3665728015094;Soineo;Soineo Compresses & Cotons;SOINEO Compr st n tiss 7,5x7,5 50Sach/2;0.2;2.76;0.4;12;1
;;3665728015100;Soineo;Soineo Compresses & Cotons;SOINEO Compr st n tiss 10x10cm 10Sach/2;0.2;1;0.4;40;1
;;3665728015117;Soineo;Soineo Compresses & Cotons;SOINEO Compr st n tiss 10x10cm 25Sach/2;0.2;2.4;0.4;18;1
;;3665728015124;Soineo;Soineo Compresses & Cotons;SOINEO Compr st n tiss 10x10cm 50Sach/2;0.2;3.75;0.4;12;1
;;3665728015131;Soineo;Soineo Compresses & Cotons;SOINEO Compr oculaire stérile 6x8cm B/10;0.2;1.96;0.4;20;1
;;3665728015148;Soineo;Soineo Compresses & Cotons;SOINEO Compr ns n tiss 7,5x7,5 B/100;0.2;2;0.4;12;1
;;3665728015155;Soineo;Soineo Compresses & Cotons;SOINEO Compr ns n tiss 10x10cm B/100;0.2;2.69;0.4;12;1
;;3665728015667;Soineo;Soineo Compresses & Cotons;SOINEO Coton hydrophile prédécoupé Paq/100g;0.2;1.73;0.4;24;1
;;3665728015674;Soineo;Soineo Compresses & Cotons;SOINEO Disque à démaquiller Sach/80;0.2;1.73;0.4;24;1
;;3665728015681;Soineo;Soineo Compresses & Cotons;SOINEO Carré à démaquiller Sach/50;0.2;1.73;0.4;24;1
;;3665728015698;Soineo;Soineo Compresses & Cotons;SOINEO Carré maxi Sach/50;0.2;2.82;0.4;12;1
;;3665728015704;Soineo;Soineo Compresses & Cotons;SOINEO Rectangle coton Sach/200;0.2;5.4;0.55;10;1
;;3665728015711;Soineo;Soineo Compresses & Cotons;SOINEO Rectangle coton bio Sach/180;0.2;5.4;0.55;12;1
;;3665728015728;Soineo;Soineo Compresses & Cotons;SOINEO Coton-tige B/200;0.2;1.73;0.4;24;1
;;3665728015735;Soineo;Soineo Compresses & Cotons;SOINEO Coton-tige sécurité B/60;0.2;1.73;0.4;24;1
;;3665728015759;Soineo;Soineo Compresses & Cotons;SOINEO Mouchoir 8 pièces x6 sachets;0.2;1.97;0.4;24;1
;;3665728015780;Soineo;Soineo Compresses & Cotons;SOINEO Compr stérile non tissé 7,5x7,5cm B/10;0.2;0.96;0.4;24;1
;;3665728015407;Soineo;Soineo Pansements;SOINEO Pans adh n tis st 5x7cm B/10;0.2;2.4;0.4;10;1
;;3665728015414;Soineo;Soineo Pansements;SOINEO Pans adh n tis st 10x10cm B/10;0.2;4.64;0.4;10;1
;;3665728015421;Soineo;Soineo Pansements;SOINEO Pans adh n tis st 10x15cm B/10;0.2;8.34;0.4;10;1
;;3665728015438;Soineo;Soineo Pansements;SOINEO Pans adh n tis st 10x20cm B/10;0.2;10;0.4;5;1
;;3665728015452;Soineo;Soineo Pansements;SOINEO Pans adhésif PU stérile 5x7cm B/5;0.2;2.6;0.4;10;1
;;3665728015469;Soineo;Soineo Pansements;SOINEO Pans adhésif PU stérile 10x10cm B/5;0.2;4.68;0.4;10;1
;;3665728015476;Soineo;Soineo Pansements;SOINEO Pans adhésif PU stérile 10x15cm B/5;0.2;6.22;0.4;10;1
;;3665728015483;Soineo;Soineo Pansements;SOINEO Pans adhésif PU stérile 10x20cm B/5;0.2;9.6;0.4;5;1
;;3665728015490;Soineo;Soineo Pansements;SOINEO Film adhésif PU stérile 6x7cm B/5;0.2;3.84;0.4;10;1
;;3665728015506;Soineo;Soineo Pansements;SOINEO Film adhésif PU stérile 10x12cm B/5;0.2;7.2;0.4;10;1
;;3665728015513;Soineo;Soineo Pansements;SOINEO Film adhésif PU stérile 10x15cm B/5;0.2;8.3;0.4;10;1
;;3665728015520;Soineo;Soineo Pansements;SOINEO Film adhésif PU stérile 15x20cm B/5;0.2;11.6;0.4;5;1
;;3665728015537;Soineo;Soineo Pansements;SOINEO Pans absorbant 10x10cm B/10;0.2;3.98;0.4;6;1
;;3665728015544;Soineo;Soineo Pansements;SOINEO Pans absorbant 10x20cm B/10;0.2;7.12;0.4;6;1
;;3665728015551;Soineo;Soineo Pansements;SOINEO Pans absorbant 15x20cm B/10;0.2;10.39;0.4;6;1
;;3665728015568;Soineo;Soineo Pansements;SOINEO Pans absorbant 20x25cm B/10;0.2;17.2;0.4;6;1
;;3665728015605;Soineo;Soineo Pansements;SOINEO Pans vaseliné 10x10cm B/10;0.2;6.38;0.4;10;1
;;3665728015919;Soineo;Soineo Pansements;SOINEO Pans vaseliné 5x5cm B/10;0.2;4.59;0.4;10;1
;;3665728015575;Soineo;Soineo Pansements Super absorbants;SOINEO Pans superabsorbant 10x20cm B/10;0.2;24.2;0.4;1;1
;;3665728015582;Soineo;Soineo Pansements Super absorbants;HYDROCEL SUPERABS PANSEMENTS SUPERABSORBANTS - 15 x 20cm /10;0.2;41;0.4;1;1
;;3665728015599;Soineo;Soineo Pansements Super absorbants;SOINEO Pans superabsorbant 20x25cm B/10;0.2;53;0.4;6;1
;;3665728016220;Soineo;Soineo Pansements Super absorbants;HYDROCEL SUPERABS PANSEMENTS SUPERABSORBANTS - 20 x 30cm /10;0.2;61;0.4;1;1
;;3665728016237;Soineo;Soineo Pansements Super absorbants;HYDROCEL SUPERABS PANSEMENTS SUPERABSORBANTS - 10 x 10cm /10;0.2;9.55;0.4;1;1
;;3665728015612;Soineo;Soineo Sets Post-op & Plaies Chroniques;SOINEO Set post-op petites plaies B/3;0.2;5.67;0.32;6;1
;;3665728015629;Soineo;Soineo Sets Post-op & Plaies Chroniques;SOINEO Set post-op moyennes plaies B/3;0.2;6.86;0.32;6;1
;;3665728015636;Soineo;Soineo Sets Post-op & Plaies Chroniques;SOINEO Set post-op grandes plaies B/3;0.2;8.93;0.32;6;1
;;3665728015643;Soineo;Soineo Sets Post-op & Plaies Chroniques;SOINEO Set de détersion B/5;0.2;6.95;0.12;6;1
;;3665728015650;Soineo;Soineo Sets Post-op & Plaies Chroniques;SOINEO Set plaies chroniques B/5;0.2;6.95;0.12;6;1
;;0033984002005;Solgar;Non renseigné;SOLGAR B Complex Vitamine C Tabl P/100;0.055;17.7;0.1;0;1
;;0033984003101;Solgar;Non renseigné;SOLGAR Vitamine B8 Gél P/50;0.055;10.7;0.1;0;1
;;0033984003781;Solgar;Non renseigné;SOLGAR Vitamine E 200 UI Caps Pot/50;0.055;21.7;0.1;1;1
;;0033984004009;Solgar;Non renseigné;SOLGAR Levure de bière Tabl P/250;0.055;18.5;0.1;0;1
;;0033984005204;Solgar;Non renseigné;SOLGAR Calcium Magnésium Zinc Tabl P/100;0.055;13.5;0.1;0;1
;;0033984005372;Solgar;Non renseigné;SOLGAR Bromélaïne 300 mg Gél Pot/60;0.055;23.2;0.1;1;1
;;0033984007000;Solgar;Non renseigné;SOLGAR Magnésium Bisglycinate Cpr P/100;0.055;12.5;0.1;0;1
;;0033984009400;Solgar;Non renseigné;SOLGAR Huile de foie de Morue Caps P/100;0.055;12;0.1;1;1
;;0033984010505;Solgar;Non renseigné;SOLGAR Ester-C Plus 1000 Cpr Pot/30;0.055;15.6;0.1;1;1
;;0033984010574;Solgar;Non renseigné;SOLGAR Huile d'Onagre Caps P/60;0.055;33.5;0.1;0;1
;;0033984012103;Solgar;Non renseigné;SOLGAR Gaba Gél P/50;0.055;20.8;0.1;0;1
;;0033984012493;Solgar;Non renseigné;SOLGAR Gentle Iron fer doux gelule vegetal Pt/90;0.055;14.7;0.1;0;1
;;0033984014176;Solgar;Non renseigné;SOLGAR Acide hyaluronique Tabl P/30;0.055;47;0.1;0;1
;;0033984017009;Solgar;Non renseigné;SOLGAR L-Lysine 1000mg Cpr Tabl P/50;0.055;11.3;0.1;0;1
;;0033984017108;Solgar;Non renseigné;SOLGAR Magnésium Citrate Cpr Pot/60;0.055;15.7;0.1;1;1
;;0033984017207;Solgar;Non renseigné;SOLGAR Magnésium Vitamine B6 Tabl P/100;0.055;7.8;0.1;0;1
;;0033984017351;Solgar;Non renseigné;SOLGAR Tabl chev peau ongl P/60;0.055;14.3;0.1;1;1
;;0033984019508;Solgar;Non renseigné;SOLGAR Méthylcoba Vitamine B12 Cpr croq P/30;0.055;16.9;0.1;1;1
;;0033984020276;Solgar;Non renseigné;SOLGAR Oméga 3.6.9 Caps P/60;0.055;35.9;0.1;0;1
;;0033984020504;Solgar;Non renseigné;SOLGAR Oméga 3 700mg Caps molle P/30;0.055;21.9;0.1;0;1
;;0033984023154;Solgar;Non renseigné;SOLGAR Psyllium Gél P/200;0.055;22.8;0.1;0;1
;;0033984024007;Solgar;Non renseigné;SOLGAR Vitamine C 1000 mg Rose Hips Cpr Pot/100;0.055;19.7;0.1;1;1
;;0033984025516;Solgar;Non renseigné;SOLGAR Sélénium Tabl P/100;0.055;13.4;0.1;0;1
;;0033984028005;Solgar;Non renseigné;SOLGAR Vegetarian Digestive Enzymes Tabl P/50;0.055;11.4;0.1;0;1
;;0033984032095;Solgar;Non renseigné;SOLGAR Vitamine B12 500MCG gelule vegetal P/50;0.055;8.9;0.1;0;1
;;0033984392731;Solgar;Non renseigné;SOLGAR ZINC PICOLINATE 15MG COMPRIME BOITE 100;0.055;12.5;0.1;1;1
;;0033984523081;Solgar;Non renseigné;SOLGAR Super Mélatonine 1,9mg Cpr P/60;0.055;11.3;0.1;1;1
;;0033984531673;Solgar;Non renseigné;SOLGAR Multi 1 Tabl P/30;0.055;16.5;0.1;1;1
;;0033984549562;Solgar;Non renseigné;SOLGAR Vitamine D3 1000UI Cpr croq P/100;0.055;14;0.1;1;1
5207875;3401052078752;4054596950900;Solventum (3M healthcare);Actisorb;ACTISORB Pans 10,5x10,5cm B/12;0.2;15.6;0.08;60;1
6021740;3401060217402;4054596952072;Solventum (3M healthcare);Adaptic;ADAPTIC TOUCH Pans n adhér silic 12,7x15cm B/10;0.2;34.65;0.12;1;1
6021741;3401060217419;4054596952188;Solventum (3M healthcare);Adaptic;ADAPTIC TOUCH Pans n adhér silic 20x32cm B/5;0.2;85.34;0.08;1;1
7071026;3401070710269;4054596950573;Solventum (3M healthcare);Adaptic;ADAPTIC DOIG Pans av jersey tubul ptt D2cm B/3;0.2;8.22;0.08;42;1
7071032;3401070710320;4054596950603;Solventum (3M healthcare);Adaptic;ADAPTIC DOIG Pans av jersey tubul moy D2,4cm B/3;0.2;9.41;0.08;42;1
7071049;3401070710498;4054596950634;Solventum (3M healthcare);Adaptic;ADAPTIC DOIGTIER Pans av jersey tubul gd D2,8cm B/3;0.2;10.98;0.08;42;1
7357395;3401073573953;4054596950368;Solventum (3M healthcare);Adaptic;ADAPTIC Pans non adhér 7,6x20,3cm 10Sach;0.2;8.45;0.35;6;1
7357426;3401073574264;4054596950535;Solventum (3M healthcare);Adaptic;ADAPTIC Pans non adhér 12,7x22,9cm 12Sach;0.2;25.56;0.35;6;1
9968128;3401099681281;4054596950016;Solventum (3M healthcare);Adaptic;ADAPTIC Pans n adhér 10x10cm 10Sach;0.2;8.45;0.35;63;1
4480959;;4054596068377;Solventum (3M healthcare);Adheban Plus;ADHEBAN PLUS Bde élast ad 10cmx2,5m;0.2;9.2;0.5;9;1
4481120;;4054596068346;Solventum (3M healthcare);Adheban Plus;ADHEBAN PLUS Bde élast ad 3cmx2,5m;0.2;4.54;0.5;12;1
4481137;;4054596068353;Solventum (3M healthcare);Adheban Plus;ADHEBAN PLUS Bde élast ad 6cmx2,5m;0.2;6.18;0.5;12;1
4481143;;4054596068384;Solventum (3M healthcare);Adheban Plus;ADHEBAN PLUS Bde élast ad 8cmx2,5m;0.2;7.58;0.5;12;1
4334525;3401543345257;0707387792145;Solventum (3M healthcare);Cavilon;CAVILON 3M Cr prot cutan longue durée T/92g;0.2;14.37;0.35;12;1
;;0707387809249;Solventum (3M healthcare);Coban;COBAN Bde cohésive bleu 7,5cmx2,3m;0.2;5.82;0.5;24;1
5387943;;4046719022380;Solventum (3M healthcare);Coban;COBAN 2 Syst compress 10cmx2,7m ; 10cmx4,7m;0.2;12.04;0;8;1
6369077;;4046719318261;Solventum (3M healthcare);Coheban;COHEBAN Bde cohés content chair 7cmx3m;0.2;8.42;0.5;48;1
6369083;;4046719318223;Solventum (3M healthcare);Coheban;COHEBAN Bde cohés content chair 10cmx3,5m;0.2;11.58;0.5;48;1
6422305;;4046719318254;Solventum (3M healthcare);Coheban;COHEBAN Bde cohés content blanc 70mmx3m;0.2;8.42;0.5;48;1
6481489;;4046719318247;Solventum (3M healthcare);Coheban;COHEBAN Bde cohés content bleu 70mmx3m;0.2;8.42;0.5;48;1
6613494;;4046719318216;Solventum (3M healthcare);Coheban;COHEBAN Bde cohés content blanc 100mmx3,5m;0.2;11.58;0.5;48;1
