CIP7;CIP13;EAN13;Laboratoire;Gamme;Libellé;TVA;Prix A HT;Remise1;Colisage;QteMin
;3400930292563;;MERCK SERONO SAS;Non renseigné;LEVOTHYROX 38 µg Cpr séc Plq PVC/alu/30;0.021;0.68;0;1;1
;3400930292594;;MERCK SERONO SAS;Non renseigné;LEVOTHYROX 38 µg Cpr séc Plq PVC/alu/90;0.021;1.8;0;1;1
3012140;3400930121405;;MERCK SERONO SAS;Non renseigné;LEVOTHYROX 75 µg Cpr séc Plq PVC/alu/90;0.021;3.45;0;192;1
3044802;3400930448021;;MERCK SERONO SAS;Non renseigné;GLUCOPHAGE 850 mg Cpr pell Plq/30;0.021;2.2;0;30;1
3192750;3400931927501;;MERCK SERONO SAS;Non renseigné;STAGID 700 mg Cpr séc Plq/30;0.021;1.76;0;160;1
3192767;3400931927679;;MERCK SERONO SAS;Non renseigné;STAGID 700 mg Cpr séc Plq/100;0.021;4.92;0;80;1
3274850;3400932748501;;MERCK SERONO SAS;Non renseigné;AMYCOR 1 % Cr pour application locale T/15g;0.021;2.71;0;210;1
3297615;3400932976157;;MERCK SERONO SAS;Non renseigné;AOTAL 333 mg Cpr enr gastro-rés Plq/60;0.021;8.6;0;50;1
3348413;3400933484132;;MERCK SERONO SAS;Non renseigné;PREVISCAN 20 mg Cpr quadriséc 2Plq/15 (30);0.021;1.76;0;140;1
3380888;3400933808884;;MERCK SERONO SAS;Non renseigné;AMYCOR ONYCHOSET Pom T/10g+20Pans;0.021;15.74;0;50;1
3528167;3400935281678;;MERCK SERONO SAS;Non renseigné;GLUCOPHAGE 500 mg Cpr pell B/30;0.021;1.53;0;0;1
3529681;3400935296818;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 1,25 mg Cpr pell Plq/30;0.021;4.38;0;0;1
3529698;3400935296986;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 1,25 mg Cpr pell Plq/90;0.021;12.47;0;0;1
3529706;3400935297068;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 2,5 mg Cpr pell séc Plq/3x10 (30);0.021;4.38;0;0;1
3529712;3400935297129;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 2,5 mg Cpr pell séc Plq/90;0.021;12.47;0;0;1
3529729;3400935297297;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 3,75 mg Cpr pell séc Plq/3x10 (30);0.021;4.38;0;0;1
3529741;3400935297419;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 5 mg Cpr pell séc Plq/3x10 (30);0.021;2.97;0;0;1
3531293;3400935312938;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 7,5 mg Cpr pell séc Plq/3x10 (30);0.021;4.38;0;0;1
3531318;3400935313188;;MERCK SERONO SAS;Non renseigné;CARDENSIEL 10 mg Cpr pell séc Plq/30;0.021;4.38;0;0;1
3560171;3400935601711;;MERCK SERONO SAS;Non renseigné;GLUCOPHAGE 1000 mg Cpr pell séc Plq/30;0.021;2.2;0;0;1
3560231;3400935602312;;MERCK SERONO SAS;Non renseigné;GLUCOPHAGE 1000 mg Cpr pell séc Plq/90;0.021;6.41;0;48;1
3588175;3400935881755;;MERCK SERONO SAS;Non renseigné;DETENSIEL 10 mg Cpr pell séc Plq/30;0.021;4.38;0;0;1
3622452;3400936224520;;MERCK SERONO SAS;Non renseigné;OVITRELLE 250 µg/0,5 ml S inj en seringue préremplie 1Ser préremplie/0.5ml;0.021;22.3;0;1;1
3634797;3400936347977;;MERCK SERONO SAS;Non renseigné;GONAL-F 300 UI/0,48 ml S inj en stylo prérempli Stylo/0,48ml;0.021;62.2;0;0;1
3634805;3400936348059;;MERCK SERONO SAS;Non renseigné;GONAL-F 450 UI/0,72 ml S inj en stylo prérempli stylo/0,72ml;0.021;93.07;0;0;1
3634811;3400936348110;;MERCK SERONO SAS;Non renseigné;GONAL-F 900 UI/1,44 ml S inj en stylo prérempli stylo/1,44ml;0.021;185.61;0;30;1
3720485;3400937204859;;MERCK SERONO SAS;Non renseigné;GLUCOPHAGE 500 mg Cpr pell Plq/90;0.021;4.14;0;20;1
3722455;3400937224550;;MERCK SERONO SAS;Non renseigné;DETENSIEL 10 mg Cpr pell séc Plq/90;0.021;12.47;0;1;1
3722461;3400937224611;;MERCK SERONO SAS;Non renseigné;GLUCOPHAGE 850 mg Cpr pell Plq/90;0.021;6.41;0;15;1
3748377;3400937483773;;MERCK SERONO SAS;Non renseigné;EUTHYRAL 100 µg/20 µg Cpr séc Plq/50;0.021;2.04;0;0;1
3751706;3400937517065;;MERCK SERONO SAS;Non renseigné;AOTAL 333 mg Cpr enr gastro-rés Plq/180;0.021;25.81;0;0;1
3869632;3400938696325;;MERCK SERONO SAS;Non renseigné;LODOZ 2,5 mg/6,25 mg Cpr pell Plq/30;0.021;4.38;0;0;1
3869661;3400938696615;;MERCK SERONO SAS;Non renseigné;LODOZ 2,5 mg/6,25 mg Cpr pell Plq/90;0.021;12.47;0;0;1
3869684;3400938696844;;MERCK SERONO SAS;Non renseigné;LODOZ 5 mg/6,25 mg Cpr pell Plaq/30;0.021;4.38;0;0;1
3869715;3400938697155;;MERCK SERONO SAS;Non renseigné;LODOZ 5 mg/6,25 mg Cpr pell Plq/90;0.021;12.47;0;120;1
3869738;3400938697384;;MERCK SERONO SAS;Non renseigné;LODOZ 10 mg/6,25 mg Cpr pell Plq/30;0.021;4.38;0;0;1
3869767;3400938697674;;MERCK SERONO SAS;Non renseigné;LODOZ 10 mg/6,25 mg Cpr pell Plq/90;0.021;12.47;0;0;1
3911156;3400939111568;;MERCK SERONO SAS;Non renseigné;THYROZOL 5 mg Cpr pell séc Plq/30;0.021;1.5;0;0;1
3911191;3400939111919;;MERCK SERONO SAS;Non renseigné;THYROZOL 10 mg Cpr pell séc Plq/30;0.021;2.67;0;1;1
3911245;3400939112459;;MERCK SERONO SAS;Non renseigné;THYROZOL 20 mg Cpr pell séc Plq/30;0.021;2.97;0;0;1
4155768;3400941557682;;MERCK SERONO SAS;Non renseigné;SAIZEN 8 mg/ml Sol inj cart Cart/1,50ml;0.021;253.91;0;0;1
4155774;3400941557743;;MERCK SERONO SAS;Non renseigné;SAIZEN 8 mg/ml S inj en cartouche Cart/2,50ml;0.021;422.85;0;0;1
3029837;3400930298374;;MITEM PHARMA / MOVIANTO;Non renseigné;DESFERAL 500 mg Pdre/solv p sol inj Fl/500mg+Amp/5ml;0.021;4.61;0;80;1
;3400930000915;;MSD FRANCE / CSP COURNON;Non renseigné;JANUMET 50 mg/1000 mg Cpr pell Plq/60;0.021;13.49;0;100;1
;3400930044384;;MSD FRANCE / CSP COURNON;Non renseigné;PNEUMOVAX S inj en seringue préremplie 1Ser/0,5ml+2aig;0.021;16.81;0;112;1
;3400930056202;;MSD FRANCE / CSP COURNON;Non renseigné;GARDASIL 9 Susp inj en seringue préremplie Ser/0,5ml+2 aig;0.021;106.05;0;112;1
;3400930079782;;MSD FRANCE / CSP COURNON;Non renseigné;VAXELIS Susp inj en seringue préremplie 1Ser/0,5ml+1aig;0.021;29;0;162;1
;3400930104002;;MSD FRANCE / CSP COURNON;Non renseigné;ISENTRESS 600 mg Cpr pell Fl/60;0.021;315.65;0;1;1
;3400930127230;;MSD FRANCE / CSP COURNON;Non renseigné;PREVYMIS 240 mg Cpr pell Plq/28x1;0.021;4118.22;0;1;1
;3400930161340;;MSD FRANCE / CSP COURNON;Non renseigné;PIFELTRO 100 mg Cpr pell Fl/30;0.021;194.17;0;1;1
;3400930161357;;MSD FRANCE / CSP COURNON;Non renseigné;DELSTRIGO 100 mg/300 mg/245 mg Cpr pell Fl/30;0.021;365.35;0;1;1
;3400930244371;;MSD FRANCE / CSP COURNON;Non renseigné;VAXNEUVANCE Susp inj en seringue préremplie Ser+Aig;0.021;44.42;0;112;1
;3400930311462;;MSD FRANCE / CSP COURNON;Non renseigné;CAPVAXIVE Sol inj ser préremplie Ser/0,5ml+Aig;0.021;51.51;0;1;1
2788771;3400927887710;;MSD FRANCE / CSP COURNON;Non renseigné;JANUVIA 50 mg Cpr pell Plq/30;0.021;13.49;0;180;1
2788788;3400927887888;;MSD FRANCE / CSP COURNON;Non renseigné;JANUVIA 100 mg Cpr pell Plq/30;0.021;13.49;0;180;1
3635070;3400936350700;;MSD FRANCE / CSP COURNON;Non renseigné;EMEND 80 mg Gél Blist/2;0.021;23.31;0;0;1
3635118;3400936351189;;MSD FRANCE / CSP COURNON;Non renseigné;EMEND 125 mg/80 mg Gél Blist/3;0.021;34.96;0;0;1
3687641;3400936876415;;MSD FRANCE / CSP COURNON;Non renseigné;VARIVAX Pdre/solv p susp inj en ser préremplie Fl+Ser/0,5ml;0.021;33.22;0;112;1
3732821;3400937328210;;MSD FRANCE / CSP COURNON;Non renseigné;M-M-RVAXPRO Pdre/solv p susp inj en ser préremplie Fl+Ser solv/0,5ml+2Aig;0.021;11.57;0;112;1
3762236;3400937622363;;MSD FRANCE / CSP COURNON;Non renseigné;ROTATEQ S buv T/2ml;0.021;47.5;0;0;1
3830848;3400938308488;;MSD FRANCE / CSP COURNON;Non renseigné;ISENTRESS 400 mg Cpr pell Fl/60;0.021;355.12;0;0;1
3830995;3400938309959;;MSD FRANCE / CSP COURNON;Non renseigné;VAQTA 50 U/1 ml Susp inj en seringue préremplie adulte Ser/1ml+2Aig;0.021;19.28;0;1;1
;3400930132074;;MUNDIPHARMA;Non renseigné;OXSYNIA LP 20 mg/10 mg Cpr LP Plq/28;0.021;8.04;0;1;1
;3400930163481;;MUNDIPHARMA;Non renseigné;PELMEG 6 mg S inj en seringue préremplie Ser/0,6ml;0.021;358.57;0;1;1
;3400930181393;;MUNDIPHARMA;Non renseigné;NYXOID 1,8 mg S pulv nas en récipient unidose 2Fl;0.021;27.75;0;1;1
2664879;3400926648794;;MUNDIPHARMA;Non renseigné;FLUTIFORM 50 µg/5 µg par dose Susp p inh en fl press Cart/120 doses;0.021;22.31;0;0;1
2664885;3400926648855;;MUNDIPHARMA;Non renseigné;FLUTIFORM 125 µg/5 µg par dose Susp p inh en fl press Cart/120 doses;0.021;27.75;0;48;1
3286971;3400932869718;;MUNDIPHARMA;Non renseigné;MOSCONTIN 10 mg Cpr enr LP Plq/14;0.021;2.74;0;0;1
3286988;3400932869886;;MUNDIPHARMA;Non renseigné;MOSCONTIN 30 mg Cpr enr LP Plq/14;0.021;6.28;0;0;1
3286994;3400932869947;;MUNDIPHARMA;Non renseigné;MOSCONTIN 60 mg Cpr enr LP Plq/14;0.021;13.03;0;0;1
3347997;3400933479978;;MUNDIPHARMA;Non renseigné;SEVREDOL 10 mg Cpr pell 2Plq/7 (14);0.021;1.9;0;0;1
3348005;3400933480059;;MUNDIPHARMA;Non renseigné;SEVREDOL 20 mg Cpr pell 2Plq/7 (14);0.021;3.38;0;0;1
3430066;3400934300660;;MUNDIPHARMA;Non renseigné;MOSCONTIN LP 200 mg Cpr pell LP Plq/14;0.021;35.8;0;0;1
3489013;3400934890130;;MUNDIPHARMA;Non renseigné;SOPHIDONE LP 4 mg Gél LP B/14;0.021;8.96;0;0;1
3489042;3400934890420;;MUNDIPHARMA;Non renseigné;SOPHIDONE LP 8 mg Gél LP B/14;0.021;17.04;0;0;1
3542090;3400935420909;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 10 mg Cpr pell LP Plq/28;0.021;4.46;0;0;1
3542150;3400935421500;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 20 mg Cpr pell LP Plq/28;0.021;8.93;0;0;1
3542227;3400935422279;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 40 mg Cpr pell LP Plq/28;0.021;18;0;0;1
3624190;3400936241909;;MUNDIPHARMA;Non renseigné;OXYNORM 5 mg Gél Plq/14;0.021;1.24;0;0;1
3624215;3400936242159;;MUNDIPHARMA;Non renseigné;OXYNORM 10 mg Gél B/14;0.021;2.15;0;0;1
3624238;3400936242388;;MUNDIPHARMA;Non renseigné;OXYNORM 20 mg Gél Plq/14;0.021;4.18;0;0;1
3669034;3400936690349;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 5 mg Cpr pell LP Plq/28;0.021;2.51;0;0;1
3804213;3400938042139;;MUNDIPHARMA;Non renseigné;OXYNORMORO 5 mg Cpr orodisp Plq/14;0.021;1.24;0;240;1
3804259;3400938042597;;MUNDIPHARMA;Non renseigné;OXYNORMORO 10 mg Cpr orodisp Plq/14;0.021;2.15;0;240;1
3804288;3400938042887;;MUNDIPHARMA;Non renseigné;OXYNORMORO 20 mg Cpr orodisp Plq/14;0.021;4.18;0;0;1
3845844;3400938458442;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 15 mg Cpr pell LP Plq/28;0.021;6.77;0;0;1
3845873;3400938458732;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 30 mg Cpr pell LP Plq/28;0.021;13.56;0;0;1
3845985;3400938459852;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 60 mg Cpr pell LP Plq/28;0.021;23.78;0;0;1
3846022;3400938460223;;MUNDIPHARMA;Non renseigné;OXYCONTIN LP 120 mg Cpr pell LP Plq/28;0.021;47.56;0;0;1
3582327;3400935823274;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Ibuprofene;IBUPROFENE VIATRIS 200 mg Cpr enr Plq/30;0.021;0.87;0.05;0;1
3866183;3400938661835;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Ibuprofene;IBUPROF VIATRIS 20mg/ml Sus buv Fl/200ml+ser;0.021;1.74;0.05;30;1
3948225;3400939482255;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Mylan;DIOSMECTITE VIATRIS 3 g Pdr susp buv 30Sach/3g;0.021;1.88;0.025;60;1
;3400930002384;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SEVELAMER CARBONATE VIATRIS 800 mg Cpr pell Fl/180;0.021;55.66;0.05;1;1
;3400930010266;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;QUETIAPINE VIATRIS LP 50 mg Cpr LP Plq/30x1;0.021;5.57;0.22;1;1
;3400930010310;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;QUETIAPINE VIATRIS LP 300 mg Cpr LP Plq/30x1;0.021;9.88;0.22;1;1
;3400930010419;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACCOFIL 30 MU/0,5 ml Sol inj/p perf en ser préremplie Ser/0,5ml+prot aig;0.021;49.23;0.025;1;1
;3400930010433;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACCOFIL 30 MU/0,5 ml Sol inj/p perf en ser préremplie 5Ser/0,5ml+prot aig;0.021;246.1;0.025;1;1
;3400930010457;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACCOFIL 48 MU/0,5 ml Sol inj/p perf en ser préremplie Ser/0,5ml+prot aig;0.021;80.09;0.025;1;1
;3400930010488;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACCOFIL 48 MU/0,5 ml Sol inj/p perf en ser préremplie 5Ser/0,5ml+prot aig;0.021;400.43;0.025;1;1
;3400930010662;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;AMOXICILLINE VIATRIS PHARMA 1 g Cpr disp Plq/6;0.021;1.43;0.05;360;1
;3400930012437;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EPLERENONE VIATRIS 25 mg Cpr pell Plq/30;0.021;8.53;0.22;1;1
;3400930012482;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EPLERENONE VIATRIS 50 mg Cpr pell Plq/30;0.021;10.39;0.05;1;1
;3400930018125;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PREGABALINE VIATRIS 25 mg Gél Plq/84x1;0.021;3.79;0.22;1;1
;3400930018163;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PREGABALINE VIATRIS 75 mg Gél Plq/56x1;0.021;6.28;0.22;1;1
;3400930018187;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PREGABALINE VIATRIS 100 mg Gél Plq/84x1;0.021;9.41;0.22;1;1
;3400930018200;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PREGABALINE VIATRIS 150 mg Gél Plq/56x1;0.021;9.38;0.22;1;1
;3400930018224;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PREGABALINE VIATRIS 200 mg Gél Plq/84x1;0.021;14.06;0.22;1;1
;3400930018804;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EPLERENONE VIATRIS 50 mg Cpr pell Plq/90;0.021;29.61;0.05;1;1
;3400930020784;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PARACETAMOL VIATRIS 500 mg Cpr Fl/16;0.021;0.74;0.025;1;1
;3400930021583;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PARACETAMOL VIATRIS 500 mg Cpr eff T/16;0.021;0.74;0.025;120;1
;3400930021613;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PARACETAMOL VIATRIS 1000 mg Cpr eff séc T/8;0.021;0.74;0.025;120;1
;3400930025819;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EZETIMIBE/SIMVASTATINE VIATRIS 10 mg/20 mg Cpr Plq/30x1;0.021;8.82;0.22;1;1
;3400930025826;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EZETIMIBE/SIMVASTATINE VIATRIS 10 mg/20 mg Cpr Plq/90x1;0.021;25.15;0.22;1;1
;3400930026571;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DULOXETINE VIATRIS SANTE 30 mg Gél gastro-rés Plq/28;0.021;2.85;0.22;90;1
;3400930026793;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DULOXETINE VIATRIS SANTE 60 mg Gél gastro-rés Plq/28;0.021;3.11;0.15;70;1
;3400930029435;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ELETRIPTAN VIATRIS 40 mg Cpr pell Plq/6;0.021;5.33;0.05;1;1
;3400930029442;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ELETRIPTAN VIATRIS 40 mg Cpr pell Plq/10;0.021;8.88;0.05;1;1
;3400930030202;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ETORICOXIB VIATRIS 30 mg Cpr pell Plq PVC/PVDC/Alu/28;0.021;2.9;0.22;1;1
;3400930030523;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ETORICOXIB VIATRIS 60 mg Cpr pell Plq PVC/PVDC/Alu/28x1;0.021;4.62;0.22;1;1
;3400930032886;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BRINZOLAMIDE VIATRIS 10 mg/ml Col susp Fl/5ml;0.021;3.22;0.05;1;1
;3400930038390;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;NEBIVOLOL VIATRIS 5 mg Cpr quadriséc Plq/30;0.021;2.39;0.22;1;1
;3400930038420;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;NEBIVOLOL VIATRIS 5 mg Cpr quadriséc Plq/90;0.021;6.9;0.22;75;1
;3400930040669;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PARACETAMOL VIATRIS 1 g Cpr séc Fl/8;0.021;0.74;0.025;160;1
;3400930040768;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SOLIFENACINE VIATRIS 5 mg Cpr pell 30Plq/1;0.021;4.14;0.22;1;1
;3400930040775;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SOLIFENACINE VIATRIS 5 mg Cpr pell Fl/30;0.021;5.04;0.05;1;1
;3400930040812;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SOLIFENACINE VIATRIS 10 mg Cpr pell 30Plq/1;0.021;4.51;0.15;1;1
;3400930057377;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;CINACALCET VIATRIS 30 mg Cpr pell Plq/28x1;0.021;47.31;0.22;1;1
;3400930057391;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;CINACALCET VIATRIS 60 mg Cpr pell Plq/28x1;0.021;87.34;0.22;1;1
;3400930058732;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;AMLODIPINE/VALSARTAN MYLAN 5 mg/160 mg Cpr pell Plq/30x1;0.021;3.9;0.22;1;1
;3400930058756;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;AMLODIPINE/VALSARTAN MYLAN 5 mg/80 mg Cpr pell Plq/90x1;0.021;9.71;0.22;1;1
;3400930058794;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ZONISAMIDE VIATRIS 25 mg Gél Plq/14;0.021;2.96;0.05;1;1
;3400930058824;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ZONISAMIDE VIATRIS 50 mg Gél Plq/14;0.021;2.96;0.05;1;1
;3400930058886;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ZONISAMIDE VIATRIS 100 mg Gél Plq/56;0.021;11.88;0.05;1;1
;3400930059517;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DOMPERIDONE VIATRIS 10 mg Cpr pell Plq/20;0.021;0.71;0.15;1;1
;3400930059937;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;RASAGILINE VIATRIS 1 mg Cpr Plq OPA/Alu/PVC/30;0.021;22.69;0.22;1;1
;3400930060049;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LOPINAVIR/RITONAVIR VIATRIS 200 mg/50 mg Cpr pell Plq/120;0.021;134.06;0.05;1;1
;3400930060179;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;OMEPRAZOLE VIATRIS 10 mg Gél gastro-rés Plq/14;0.021;0.8;0.22;1;1
;3400930060193;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;OMEPRAZOLE VIATRIS 10 mg Gél gastro-rés Plq/28;0.021;1.61;0.22;80;1
;3400930060216;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;OMEPRAZOLE VIATRIS 20 mg Gél gastro-rés Plq/7;0.021;0.43;0.22;1;1
;3400930060223;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;OMEPRAZOLE VIATRIS 20 mg Gél gastro-rés Plq/14;0.021;0.85;0.22;1;1
;3400930060247;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;OMEPRAZOLE VIATRIS 20 mg Gél gastro-rés Plq/28;0.021;1.72;0.22;80;1
;3400930067857;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;TIAPRIDE VIATRIS 100 mg Cpr séc Fl/20;0.021;1.56;0.05;12;1
;3400930067970;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IMATINIB VIATRIS 400 mg Cpr pell séc Plq unit/30;0.021;418.56;0.22;1;1
;3400930073766;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BIMATOPROST VIATRIS 0,3 mg/ml Collyre sol Fl/3ml;0.021;4.49;0.05;1;1
;3400930074848;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ESCITALOPRAM VIATRIS 10 mg Cpr pell séc Plq/28x1;0.021;2.45;0.22;192;1
;3400930074879;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ESCITALOPRAM VIATRIS 15 mg Cpr pell séc Plq/28x1;0.021;2.45;0.22;1;1
;3400930074893;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ESCITALOPRAM VIATRIS 20 mg Cpr pell séc Plq/28x1;0.021;2.45;0.22;1;1
;3400930075333;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;MUPIROCINE VIATRIS 2 % Pom T/15g;0.021;2.31;0.05;132;1
;3400930077344;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;RUPATADINE VIATRIS 10 mg Cpr Plq/30;0.021;1.85;0.15;1;1
;3400930079188;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IVABRADINE VIATRIS 5 mg Cpr pell Plq/PVC/56;0.021;9.77;0.22;1;1
;3400930079331;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IVABRADINE VIATRIS 7,5 mg Cpr pell Plq/PVC/56;0.021;9.77;0.22;1;1
;3400930080085;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ATORVASTATINE VIATRIS 10 mg Cpr pell Plq OPA/Alu/PVC/30;0.021;1.98;0.22;1;1
;3400930080153;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ATORVASTATINE VIATRIS 80 mg Cpr pell Plq OPA/Alu/PVC/90;0.021;5.94;0.22;30;1
;3400930082539;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ROPINIROLE VIATRIS LP 2 mg Cpr LP Plq/28;0.021;4.7;0.15;1;1
;3400930082621;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ROPINIROLE VIATRIS LP 4 mg Cpr LP Plq/28;0.021;8.73;0.15;1;1
;3400930082690;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ROPINIROLE VIATRIS LP 8 mg Cpr LP Plq/28;0.021;17.14;0.15;1;1
;3400930084939;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DARUNAVIR VIATRIS 400 mg Cpr pell Plq PVC/PE/PVDC/Alu/60x1;0.021;104.45;0.22;1;1
;3400930084953;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DARUNAVIR VIATRIS 600 mg Cpr pell Plq PVC/PE/PVDC/Alu/60x1;0.021;167.36;0.22;1;1
;3400930084977;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DARUNAVIR VIATRIS 800 mg Cpr pell Plq PVC/PE/PVDC/Alu/30x1;0.021;104.45;0.22;1;1
;3400930085493;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SEVELAMER CARBONATE VIATRIS 2,4 g Pdr susp buv 90Sach;0.021;83.5;0.05;1;1
;3400930087039;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ROSUVASTATINE VIATRIS 10 mg Cpr pell Plq OPA/Alu/PVC/30;0.021;2.89;0.22;1;1
;3400930088821;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BIMATOPROST VIATRIS 0,1 mg/ml Collyre sol Fl/3ml;0.021;4.49;0.05;1;1
;3400930092989;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VALGANCICLOVIR VIATRIS 450 mg Cpr pell Plq/60;0.021;404.35;0.22;1;1
;3400930094846;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;TRAMADOL VIATRIS 50 mg Gél Fl/30;0.021;2.66;0.05;1;1
